# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Mar 05 20:42:08 PST 2025 [seed=1741236084154]
state	country.rates.Argentina.Brazil	country.rates.Argentina.Colombia	country.rates.Argentina.Ecuador	country.rates.Argentina.Venezuela	country.rates.Brazil.Colombia	country.rates.Brazil.Ecuador	country.rates.Brazil.Venezuela	country.rates.Colombia.Ecuador	country.rates.Colombia.Venezuela	country.rates.Ecuador.Venezuela	country.indicators.Argentina.Brazil	country.indicators.Argentina.Colombia	country.indicators.Argentina.Ecuador	country.indicators.Argentina.Venezuela	country.indicators.Brazil.Colombia	country.indicators.Brazil.Ecuador	country.indicators.Brazil.Venezuela	country.indicators.Colombia.Ecuador	country.indicators.Colombia.Venezuela	country.indicators.Ecuador.Venezuela	country.nonZeroRates
5112000	0.4286509366854723	0.3155964481974532	0.5405719763250768	0.20667041998235788	0.4326874070073003	1.50259722865868	0.26480991224219114	0.5501718151968203	0.506831886148456	0.7078957394375723	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
5113000	0.9694506532680579	0.24347233151292694	0.9828523131944021	0.6722486588279529	0.09355592989999342	0.33486654953824885	0.2681736729368125	0.25155722885523657	1.332423870233135	0.36765503307385156	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5114000	0.301323799543231	0.022542983906688605	0.44807522210363915	0.25830895352611194	0.6237003632541931	0.2340228931610772	0.5414099068031037	0.4229630821982118	1.425892661886346	0.24907784153042548	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	6.0
5115000	0.5647185621047368	0.002989417279508458	0.09494073816383451	0.34914461248742706	0.5651991056497221	0.3334382715741481	0.46860308769939396	0.5646321947795507	2.0316961777452147	0.39820813941461924	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5116000	0.7146306159951781	0.08387089802222958	0.07718033143784024	0.5535738861929946	0.03440244341860625	0.08845595755288607	0.0205139841612431	2.6403821497324067	0.757312577581416	0.43633813223916124	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
5117000	0.9970116720568428	0.027579687818050733	0.3536745247385822	0.3861117856876042	0.45477160575644465	0.1378645594904706	0.014783474798641501	0.37647417716738607	1.2868888632360889	0.3934104815939959	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5118000	1.5945567368722258	0.24277101201045925	0.352366172797949	0.8949325082833003	3.864866894720749	0.21078524409495128	0.17744370767481163	0.6142706980658043	1.0610551585314105	0.7987102883546957	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
5119000	2.578929939140162	0.9150362480202563	4.377143907289659	2.081684326619565	0.24759411207721158	0.881673270815681	0.31938166677926055	0.25157627404083804	2.479708433695658	1.2428376275594202	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5120000	1.677831943333822	0.03518820227015546	0.2639182721079375	1.1908325815465868	0.44051625703189506	0.18585178877507522	0.8861830536456552	0.3953324276317741	1.1428608961653806	0.8386998674198518	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
5121000	3.494911370959844	0.037562156654398854	0.1299429990510816	1.3877491673521645	0.17462559506624656	0.3614016970542814	0.19010015861463203	1.6830948142649107	3.619964410039614	2.4413442635823293	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5122000	0.8462965358069203	0.6046411628912699	1.8837084710952188	0.5317958305481425	0.06518655052891252	0.5992257887692631	0.5886770219232207	0.8389227970274643	1.2059725345277081	1.6090048439625748	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5123000	0.3636877576994446	3.4617800129195535	1.0669650186102146	0.587836433273244	0.6348517739448248	0.3303523908106741	0.10084887908798966	0.6691533348128104	0.9686784575483032	0.4331499895106997	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5124000	0.022368003620954396	1.4988474817865554	1.9821865955331863	0.9085623887257778	1.57500307375026	1.006060081260288	0.7858514618727499	0.5665367190211849	3.065784848909175	0.44932774544804854	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	5.0
5125000	0.20592724062874204	3.306914873110129	0.2230460107830997	0.8482388404931069	1.6089338248678038	1.2924948865972656	1.062516356190554	0.8502919732732542	1.6115626474375542	1.285678288979143	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	6.0
5126000	1.8370164164318439	1.5236502373674328	0.5069865246719941	1.1597435228417194	1.239596111459912	0.8894756708068755	1.2725414493113392	0.8383520002295219	2.306236490640855	0.7635174322908693	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5127000	0.9686071039237746	1.9412916734724668	0.38083927296087433	0.6044722437450124	0.7643602201597482	1.9855057611475848	0.6294603188624708	0.5264848380446584	0.5252235065731703	0.6982201014232686	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
5128000	2.1914335981959288	0.5413089994627821	0.5036688944751039	1.8889386109783246	0.019151730630264145	5.408799276250659	1.3821146149601842	0.4698244749905725	1.7075824650124292	1.1818969024422974	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
5129000	2.250882899009198	0.16453647997391768	0.732144500889352	0.5871770910502622	0.06835944766253378	3.9826714763967916	1.8012142223007517	1.5251241163909273	2.0016030389046633	0.7244531675776842	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
5130000	0.806448651543635	1.2307861978833532	0.7498702686135927	0.703417154386045	0.07837762248431748	0.7784609393264921	0.3724703343860283	1.6818940741479014	1.0201433531099446	1.3901925755360882	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5131000	3.336900134204019	0.4182816756943017	1.3929709608520753	0.5929242922248723	0.4246196174357092	0.32499412255079685	1.5274318247033911	0.8147223660236557	1.9105175646677175	1.8668024225002922	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	5.0
5132000	1.074010667262612	0.8256837952969107	0.34103789694086023	0.7123396455210642	0.18628057247803192	0.6313138364958416	0.45844089250189196	1.1773672558900026	1.8264340493964457	0.24502932335609176	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5133000	0.43981238145043217	0.64059058167527	1.1201629207863084	0.5165918716304045	0.7674166638085348	0.45623672843835456	0.18637520186538517	0.4967508492063991	0.5337070811957927	0.34481030277323044	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5134000	1.8266955469415802	2.089870100193841	0.22347181965537918	0.4567544772837217	1.0002768495218406	0.4330795820801028	0.4589393899631332	0.9872184120106454	1.0354866524717103	0.9156637600205864	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5135000	1.4873673078822909	0.18924524970488096	1.0834029472299407	0.3536326443716372	0.2574976117924354	0.6957253645747467	0.7419762482420894	0.7381359564039914	1.795292946046345	1.3306555428823643	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5136000	1.228980831043255	0.010409010181857477	0.838143006792287	1.0687924601349736	0.7341111467278307	0.21190961732763575	0.3143709770723968	1.07521979529527	1.745958637676135	0.9361364136955733	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5137000	2.2669263217125355	0.01504573625996886	1.7386810624593507	1.2216288886682858	1.0447881281805567	0.29634906970294644	0.6019778702348311	0.70715658836664	0.9490457314029311	1.0900465492966072	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
5138000	0.19418864685774112	0.1780240259143432	0.44382081499110815	0.5081725934809292	0.6016867939502545	0.6198236439624044	0.3199360693979931	0.24892190953194115	0.7748249603338211	0.8275505390512237	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5139000	0.18195899945205238	0.16397120534787657	0.029437021710097825	0.4952806515068632	0.2790952128322925	0.39085540867700486	0.41588416819424046	0.1790251227132833	1.1365472030614814	0.66078644232398	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
5140000	1.2352347555990477	0.04939280897070546	0.11254448743071026	0.6052056457683938	1.4573380782933485	0.6164150765916862	0.3149672354330233	1.829812219280903	1.5518215213805087	0.6181660308517445	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5141000	3.2360147762947813	0.06825820790817999	0.21867940184172202	0.397151501664344	0.6792604277582681	0.1615626494159336	0.08861539140113157	0.8991778857816092	1.4071049466249042	0.564937907083463	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5142000	2.41339150826215	0.2856852261441267	1.828995140151636	0.5363969513203811	0.09663028367821172	0.2235966003935213	0.508400959641093	0.08177677057576084	1.8243111728929586	0.5958119524471924	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
5143000	1.0111590078770585	1.947834213325587	2.49657580619602	0.27506898333277807	1.806682321534475	0.038841699504825564	0.3646989479482021	0.15403289338514808	0.9451879082277618	0.36527526696084117	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5144000	0.26924360239491735	0.6912449688332848	0.8664207498070521	0.32284058880573163	0.700668178815689	0.062043324649124904	0.14702225853685189	0.16166517108340886	1.9881107574466572	0.17245324132651396	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
5145000	0.5932445596872494	0.8341289976261819	0.5856995280361004	1.2908899894834276	0.759637167984137	0.13082273133431294	1.3388596604632035	0.537697173174935	0.7917929047973912	0.718143190581781	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
5146000	0.9198572304100479	0.5324602247276745	0.6271734959295191	0.4370408520695407	0.6000466907760291	0.49112879956723055	1.5386577343540264	0.29849994871966595	0.9452695602929854	0.12052984270315896	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5147000	0.9101553212956571	0.07348816502757001	0.7722643817251682	0.38094097312156106	0.708385138809523	0.9818153518569415	0.7766901920171283	0.4719739083644864	1.8584290958120717	1.1087082090330909	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5148000	0.8751157515325805	0.12459134033711312	1.4176430741095845	2.321694043270816	1.7222375639576102	0.5644110414643198	0.3766727535689311	1.2467674194464289	1.2328869307737818	2.735254170986683	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	7.0
5149000	2.129811142236175	0.4786957099382618	1.1701919800819727	0.36470945291200807	1.3742618996975209	0.9658616784349628	0.6970650356332507	0.570270799425582	5.429100460652375	2.1964983453390476	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	7.0
5150000	0.6288830929553577	5.0272387503249485	1.302733487881837	0.6024245360316778	0.4039492016196229	1.3807379508434336	0.9686962415157676	0.8595481579526867	1.3733960603867328	0.8838117370149904	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
5151000	0.3231575595090966	1.731138364722379	2.118231618452435	0.7468967938535314	0.12619980191064561	0.4991989282604457	0.7114701946991681	0.5974211554837208	1.7834761823574845	0.9387803755052359	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5152000	2.268545339537137	0.7775043801192608	2.7419521988169486	0.25384267599316657	0.48655058509388965	1.1492849938446437	0.9945945029779625	1.0223149719990798	2.0725821551136616	0.7117048523754402	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
5153000	2.0892743763066695	0.27468996080463387	2.7685901169112013	0.39296121271815093	0.5392380896415854	3.9499090778196804	1.0760886969717045	2.5064870163818416	3.2787146305990285	1.707067239622217	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5154000	1.5031506141345057	0.7268244926608619	1.7298982415984079	1.1519123951301644	2.874866007684215	0.3940995560074345	0.9802857109633121	3.1712636982717277	1.6468547961492663	1.346803551584364	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
5155000	1.366216803087151	2.7357448938513675	1.2029343781063768	0.788455885125105	0.5609562122970106	0.3548226543585364	0.7403692837252024	2.245187716982911	3.129501537359851	0.7974547325445644	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
5156000	1.8367189667659973	0.4788658515660909	0.8416154032667327	1.8258069984785796	0.0886974087131926	0.9898660383615961	0.6113222082074063	0.9414246929107495	1.621607101884492	3.3887966183731515	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
5157000	2.4711198307177447	2.5844024391051965	0.5559853587835893	1.3104118209716533	0.18504330098581104	0.5061411457278727	2.116987945832933	0.5918001997548835	5.530203293245533	1.7469350621833883	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	7.0
5158000	2.3768481111622344	0.5340552017846044	1.4229046864769215	0.7080755997045202	0.11607352893297894	1.267495880039025	1.2580743013496747	1.0551121668199706	1.7166483990303114	0.5344514414398973	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5159000	0.4818378998212589	1.4502830871166095	0.31827570153858326	0.4240939415073739	0.8635392466256006	0.6745189378438243	0.28554809069309794	0.7865390374225021	1.4847571682108371	0.5087248970279779	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5160000	0.44155047540562053	0.09993165274131828	0.27687809433332	0.671651719910569	0.8565326205130487	0.21541373614069845	0.3347324723249922	2.869616806237736	1.6270426488343293	0.13304841878701704	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	7.0
5161000	0.6662442011375763	0.48088891149810814	1.2719493912306146	1.061338963260368	0.41023157643119956	2.01681020526547	0.14663883118718204	2.2528057590086363	1.4446005286438903	0.08003942946894116	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5162000	1.029622666303103	1.7311598041026328	1.5203881172645355	0.7192201753780271	1.1070111092553296	0.2446008442151126	1.5147896644578047	3.6287445380685397	0.7549361771628053	0.49475792674715663	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5163000	3.75592848658042	1.154259236164752	1.281506490576108	2.3481655453675487	0.640572839889104	0.5806479190188722	0.8107317175743757	0.8427996644253203	2.368206855344349	1.6057786281670419	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
5164000	2.199241846882018	1.2541243325225382	0.08331948868684488	0.9897843331038216	0.4264383191527356	0.33549617814880917	0.5949005333539346	0.537763293191943	2.0997338393197853	1.181039277543647	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
5165000	2.1606679046462722	0.4340260563125721	0.7285718532685342	1.2693804280066012	0.5001524676979814	0.5204440077680148	0.9161933166785154	1.5345207355612716	3.5179486438338228	0.8075179487949239	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5166000	1.757422178387171	1.3976371057314323	1.6593808975095765	1.3454709915671874	0.4601695634900531	0.8532766609660759	1.6345525775163288	0.29685422222752844	2.280283221687034	1.439313145776568	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
5167000	0.34599517751484116	1.6600458893322678	1.125641425699366	1.1475026572599452	1.8971185725450022	0.8033369297858904	0.6397621316230863	0.8978298019378498	0.7385430206091267	0.3306344307869536	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5168000	1.1437091105512074	3.519574616934937	1.2776166129643007	0.34443673992624524	4.294143522584609	0.13611155676404366	2.440113033470278	1.0833296455970458	0.6006151275034886	0.27706600394243514	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5169000	2.097735894566889	4.579029202031767	2.485455383113895	0.3978761972114208	3.314827546249485	0.15989695388069056	1.2621274602637862	0.44992265117018687	1.1766805200334909	0.8498747630281674	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5170000	0.6947883179992167	2.4273152723260076	4.711778775433323	0.7707174245414824	1.6464898897397444	1.0985117409556828	0.4788810831138023	0.13655497793463625	0.43003713485637984	0.42695526162908815	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0
5171000	1.300676901162113	2.750272080220931	0.31069029641693907	1.834334200534118	0.4171657481744904	1.0342741859871907	0.5381319684580579	0.20541807356994737	1.4277866044015357	1.3292115129939686	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5172000	1.1917684155112833	1.8419465924038416	0.2687647360126877	0.7450565952305666	0.41757210249149246	0.4277500217558704	0.32826553935721214	0.06507975949669399	2.5731648629686505	1.256384210160995	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5173000	1.1042449736635978	0.5668292913978211	1.0943174500785953	2.0672895467081855	0.16367581115949292	0.14289764541746255	0.061106307786623966	0.49070196598553806	1.6513525651008192	1.0107847866549402	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	6.0
5174000	2.0044015793264327	0.310179524423049	0.8132707459331312	0.7938854904437174	0.065888330771253	0.17807575362963182	0.26401542150401963	0.24456456087366524	0.6404025582788494	0.6676186832675126	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
5175000	2.1419820922890467	0.1843118805033741	0.22676174950160427	0.3260388158208831	0.23553159842964053	0.30234536682765106	0.23589840493474398	0.15277380730190976	0.24624012807903572	1.2182484475523916	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
5176000	0.7850636250381257	0.4056226507372795	0.15876534478966348	0.1009462532574043	1.6711782147129643	0.021532096563022365	0.7406183482371456	3.614760002860756	1.8675328629763361	0.8072167910096638	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
5177000	1.756530643354549	0.5671393221001584	0.4299641264847688	0.2386493804590319	0.8621603659100326	0.17140307043197697	0.8767153130311716	0.20935092020860738	1.9326089704803207	0.4710137957270064	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5178000	1.4375961041150973	1.5214536484198276	1.7329239777761671	1.1233686454090879	0.4233803773508313	0.1587907202902164	0.8344969415782568	0.2329904885846914	2.987485080908942	1.0122330364804675	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5179000	1.8015283738753685	0.17948073685134366	0.08000657882503613	0.9209573841840014	1.9922699741698182	0.8227267845593588	0.35057066045896035	0.21848162623970044	1.0777456087392672	1.0851693574519314	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	7.0
5180000	1.509418012563725	0.4742727383937706	0.0745535155795694	0.549159497200907	1.591446636180627	1.5888819606641191	0.39702413079996884	0.5953308261872883	1.301887006022545	0.7959858976901591	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5181000	1.9645992589903496	0.24808154304580105	0.11821362743713017	1.7100465192592593	0.36538386108534404	1.030097886331642	1.2889094122210747	1.0454080447686278	1.978260462545369	1.72185648650439	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	7.0
5182000	3.2007177565303246	0.2935426094793967	0.4741173499521528	2.086883019650517	0.3675663354349048	1.743419664916858	0.8776240315570846	1.1690198525979527	2.5664696958934368	1.0065351853630888	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0
5183000	0.6869865033533928	0.1144497222366537	1.2718041875327877	1.088324050388179	1.992117680754548	3.9822653349122383	0.6475141514835493	1.3296430717504228	1.0221591461339656	1.5747574172744123	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0
5184000	2.115133046064164	0.06395843554124883	0.7304485923506029	0.5674160586083193	1.2145899721708577	2.6592321248378883	2.1991247801574496	4.2784619885872885	1.5286053469754568	1.0450729750836443	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5185000	2.7060614874496727	0.2268326122956857	0.8889675501540101	1.4287834536504012	0.5677281883672167	2.440126884421545	1.9699675342375023	5.375037782450244	1.9701488842196038	1.3248137516764256	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
5186000	0.5293618953423637	0.13595093545154022	1.7022511822915516	0.5599622041426656	0.608003183956152	0.5445692568251127	1.0890989834945977	1.859717188210296	1.340080829915578	0.7760489956322293	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5187000	1.6901126290986566	0.04763006356788861	1.8056485541953988	0.7330251762532736	0.7482464681456672	6.298217879598224	0.3154746282497172	0.9718433731339814	1.4978725535238748	0.9854010149402262	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5188000	1.087672780536624	0.12660881056518614	0.7056690626400502	0.07190887654261416	1.6064796847108078	0.8769120641340183	1.170006362279832	0.24441536132031808	0.8046763205125731	2.814282825705956	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5189000	0.5769105407284795	1.549713170650345	1.2638893961175088	0.10973206707397568	2.857064841592461	0.30538434695921923	0.5623593907794575	0.06530626156470049	0.6453750364640987	0.12249920358403409	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5190000	0.08597100770770312	1.1652561625523128	0.6413057699768326	0.15160714482590926	0.6098312985911344	0.4001182698726582	0.23431712166878735	0.14586809625434927	0.5978627100040762	0.8526005698069659	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
5191000	0.8170111484613395	0.2813269050712723	0.6462718594660151	0.7933333898749133	1.2003566971763646	1.8376161405132656	0.36437616207452245	0.21283174078467204	1.7629412307986898	0.38692851172573395	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
5192000	0.8762339446724293	0.21292679606704712	0.5730350539997182	1.4137199065232133	0.9324266526519213	2.8211663430476976	0.9358506128738086	0.03345838729724011	1.911854877233831	0.41746940196875804	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
5193000	1.922484564633592	0.12227441786564462	1.1544008454672399	0.8998057525720679	1.3822612906270948	3.332107560817566	2.033915756968754	0.0673625667575487	4.540006369166575	2.060933234979842	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5194000	1.3070105645600572	0.27395126790146773	1.7289849098271084	0.6400256250779406	1.1537366756002587	0.8964229892204256	1.0434622191424416	0.29433846550670073	1.387932423778256	1.1071206105866955	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5195000	0.7959592008879596	0.4790954288198497	0.8686522784583687	0.7437674653627121	0.8277335992363452	2.200182372684103	1.100542464861817	0.41676087947962026	1.1136011543974593	0.6422956433047314	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5196000	1.7667535751252337	0.47005129642373356	0.70191445585051	1.2375612355977754	1.6723387172670379	0.7404353019202848	0.6142213623825824	2.038398256503082	2.1840836061481523	1.63849078470249	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5197000	1.427856933456968	0.6536548760632968	0.05780633871831405	1.2595530565609998	1.8112235294908938	2.007290244898872	2.586520391336595	1.5183767409384084	1.7214017876141279	1.6871788804075059	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
5198000	0.7160163556215298	0.7714280567832362	0.6350057617527815	1.1543170133605838	1.7315283931326202	0.29827857851452155	1.5413611932779792	2.3496743970974787	3.149992951666345	2.713143156961697	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5199000	0.9043807763056809	1.5481082403606665	0.6152517812316712	0.4028003970532334	1.1493681956511788	1.8012269411521014	0.7573842501521078	2.281133435216893	2.1504491053968677	1.702919830443528	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5200000	1.3493881818625877	0.9980167623255995	0.9637225586516535	1.776501804648369	2.1017501309919626	0.2481795151764237	1.1759736964317897	0.8872609847981174	3.168236224331133	0.547978624402095	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
5201000	1.2314097316369457	1.1948223147716845	1.387425701358048	2.4436167728349822	2.105774373796968	0.23319711159034257	0.8367067844693369	0.6539147240073357	1.6680826086244114	1.09278237004512	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5202000	0.5923802703632585	0.507936325693021	1.0812837184505386	0.9874376710500204	0.1398120434875074	0.08444489407781193	0.7150608855043136	0.6867857878950496	2.429911706479584	0.33516951295700015	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5203000	1.6037711840104854	0.2954903829597038	1.4623107376252653	1.1501750696458348	0.0831144358404977	1.5626896403859607	0.2398049783352802	0.5924092007209596	1.639064860249605	0.1635173756679647	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	5.0
5204000	0.8455490198741814	0.16565101216858352	3.672769519568845	0.4381082325487871	0.8720463984218668	2.1877132916935715	0.1909576203654456	0.7278488725180345	3.492873112923827	0.32383194939540905	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5205000	1.454975384129387	0.020542957118306046	0.5120471987392482	1.346368635284979	0.6693071230172203	1.8335361719449093	0.8645076224059103	3.5239866976228855	1.4269052968309155	1.0071194816360083	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
5206000	2.027266826451365	0.007475670690758749	0.20727043831542805	1.9029551849488284	1.5295196861022757	0.984238161566225	0.6135828649210326	0.9808353437763484	3.1253441667100335	1.234259804335756	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
5207000	2.2644824958596876	0.026218068677825054	0.02125593073840905	0.7738076069037342	1.2888466578722977	1.724172758944709	0.5063628048095206	2.2921556369175224	5.9019905899284835	1.03155411407671	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	8.0
5208000	0.7616578462170162	0.08287879690801475	0.02227284550185779	0.49882545995946165	0.4090928041533182	1.4690695517944552	0.2979949189851057	2.5948272063630413	0.43103670177536585	0.14041478191214338	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	7.0
5209000	1.2458284180720476	0.14976224356942738	0.011673164130830645	0.9370298524787184	0.1391952855470997	0.49598365844317266	0.1382633902812052	2.458573797299158	1.6723688492841726	0.41724615095598167	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0
5210000	1.2120529524787111	0.0719299301432269	0.0043596828404741834	1.1070453608524629	0.11126628596060865	2.4531107920261257	0.05079315490927306	4.486418307544211	0.6937886211211527	0.7767229099795252	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0
